CFHEPS Amount,ZIP,month,Timely Issuance,Agency Action 
$360,11205,9/1/2024,Timely,N/A
$326,11205,9/1/2024,Timely,N/A
$259,11205,9/1/2024,Timely,N/A
$100,11205,9/1/2024,Timely,N/A
"$3,385",11206,9/1/2024,Timely,N/A
"$3,316",11206,9/1/2024,Timely,N/A
"$3,308",11206,9/1/2024,Timely,N/A
"$3,199",11206,9/1/2024,Timely,N/A
"$3,199",11206,9/1/2024,Timely,N/A
"$3,073",11206,9/1/2024,Timely,N/A
"$2,952",11206,9/1/2024,Timely,N/A
"$2,833",11206,9/1/2024,Timely,N/A
"$2,789",11206,9/1/2024,Timely,N/A
"$2,764",11206,9/1/2024,Timely,N/A
"$2,764",11206,9/1/2024,Timely,N/A
"$2,763",11206,9/1/2024,Timely,N/A
"$2,696",11206,9/1/2024,Timely,N/A
"$2,696",11206,9/1/2024,Timely,N/A
"$2,696",11206,9/1/2024,Timely,N/A
"$2,682",11206,9/1/2024,Timely,N/A
"$2,674",11206,9/1/2024,Timely,N/A
"$2,663",11206,9/1/2024,Timely,N/A
"$2,655",11206,9/1/2024,Timely,N/A
"$2,653",11206,9/1/2024,Timely,N/A
"$2,653",11206,9/1/2024,Timely,N/A
"$2,649",11206,9/1/2024,Timely,N/A
"$2,648",11206,9/1/2024,Timely,N/A
"$2,633",11206,9/1/2024,Timely,N/A
"$2,627",11206,9/1/2024,Timely,N/A
"$2,627",11206,9/1/2024,Timely,N/A
"$2,617",11206,9/1/2024,Timely,N/A
"$2,616",11206,9/1/2024,Timely,N/A
"$2,594",11206,9/1/2024,Timely,N/A
"$2,576",11206,9/1/2024,Timely,N/A
"$2,576",11206,9/1/2024,Timely,N/A
"$2,558",11206,9/1/2024,Timely,N/A
"$2,554",11206,9/1/2024,Timely,N/A
"$2,550",11206,9/1/2024,Timely,N/A
"$2,533",11206,9/1/2024,Timely,N/A
"$2,531",11206,9/1/2024,Timely,N/A
"$2,529",11206,9/1/2024,Timely,N/A
"$2,526",11206,9/1/2024,Timely,N/A
"$2,525",11206,9/1/2024,Timely,N/A
"$2,512",11206,9/1/2024,Timely,N/A
"$2,508",11206,9/1/2024,Timely,N/A
"$2,501",11206,9/1/2024,Timely,N/A
"$2,498",11206,9/1/2024,Timely,N/A
"$2,462",11206,9/1/2024,Timely,N/A
"$2,453",11206,9/1/2024,Timely,N/A
"$2,438",11206,9/1/2024,Timely,N/A
"$2,413",11206,9/1/2024,Timely,N/A
"$2,413",11206,9/1/2024,Timely,N/A
"$2,412",11206,9/1/2024,Timely,N/A
"$2,410",11206,9/1/2024,Timely,N/A
"$2,398",11206,9/1/2024,Timely,N/A
"$2,369",11206,9/1/2024,Timely,N/A
"$2,362",11206,9/1/2024,Timely,N/A
"$2,344",11206,9/1/2024,Timely,N/A
"$2,344",11206,9/1/2024,Timely,N/A
"$2,331",11206,9/1/2024,Timely,N/A
"$2,326",11206,9/1/2024,Timely,N/A
"$2,323",11206,9/1/2024,Timely,N/A
"$2,318",11206,9/1/2024,Timely,N/A
"$2,296",11206,9/1/2024,Timely,N/A
"$2,282",11206,9/1/2024,Timely,N/A
"$2,281",11206,9/1/2024,Timely,N/A
"$2,278",11206,9/1/2024,Timely,N/A
"$2,258",11206,9/1/2024,Timely,N/A
"$2,244",11206,9/1/2024,Timely,N/A
"$2,237",11206,9/1/2024,Timely,N/A
"$2,237",11206,9/1/2024,Timely,N/A
"$2,236",11206,9/1/2024,Timely,N/A
"$2,233",11206,9/1/2024,Timely,N/A
"$2,224",11206,9/1/2024,Timely,N/A
"$2,224",11206,9/1/2024,Timely,N/A
"$2,215",11206,9/1/2024,Timely,N/A
"$2,215",11206,9/1/2024,Timely,N/A
"$2,213",11206,9/1/2024,Timely,N/A
"$2,204",11206,9/1/2024,Timely,N/A
"$2,194",11206,9/1/2024,Timely,N/A
"$2,185",11206,9/1/2024,Timely,N/A
"$2,172",11206,9/1/2024,Timely,N/A
"$2,171",11206,9/1/2024,Timely,N/A
"$2,170",11206,9/1/2024,Timely,N/A
"$2,170",11206,9/1/2024,Timely,N/A
"$2,168",11206,9/1/2024,Timely,N/A
"$2,164",11206,9/1/2024,Timely,N/A
"$2,162",11206,9/1/2024,Timely,N/A
"$2,162",11206,9/1/2024,Timely,N/A
"$2,161",11206,9/1/2024,Timely,N/A
"$2,142",11206,9/1/2024,Timely,N/A
"$2,137",11206,9/1/2024,Timely,N/A
"$2,124",11206,9/1/2024,Timely,N/A
"$2,120",11206,9/1/2024,Timely,N/A
"$2,116",11206,9/1/2024,Timely,N/A
"$2,116",11206,9/1/2024,Timely,N/A
"$2,113",11206,9/1/2024,Timely,N/A
"$2,110",11206,9/1/2024,Timely,N/A
"$2,108",11206,9/1/2024,Timely,N/A
"$2,102",11206,9/1/2024,Timely,N/A
"$2,100",11206,9/1/2024,Timely,N/A
"$2,095",11206,9/1/2024,Timely,N/A
"$2,082",11206,9/1/2024,Timely,N/A
"$2,074",11206,9/1/2024,Timely,N/A
"$2,053",11206,9/1/2024,Timely,N/A
"$2,052",11206,9/1/2024,Timely,N/A
"$2,044",11206,9/1/2024,Timely,N/A
"$2,044",11206,9/1/2024,Timely,N/A
"$2,037",11206,9/1/2024,Timely,N/A
"$2,035",11206,9/1/2024,Timely,N/A
"$2,016",11206,9/1/2024,Timely,N/A
"$2,014",11206,9/1/2024,Timely,N/A
"$2,013",11206,9/1/2024,Timely,N/A
"$2,001",11206,9/1/2024,Timely,N/A
"$1,993",11206,9/1/2024,Timely,N/A
"$1,992",11206,9/1/2024,Timely,N/A
"$1,991",11206,9/1/2024,Timely,N/A
"$1,978",11206,9/1/2024,Timely,N/A
"$1,978",11206,9/1/2024,Timely,N/A
"$1,972",11206,9/1/2024,Timely,N/A
"$1,959",11206,9/1/2024,Timely,N/A
"$1,951",11206,9/1/2024,Timely,N/A
"$1,950",11206,9/1/2024,Timely,N/A
"$1,947",11206,9/1/2024,Timely,N/A
"$1,944",11206,9/1/2024,Timely,N/A
"$1,943",11206,9/1/2024,Timely,N/A
"$1,935",11206,9/1/2024,Timely,N/A
"$1,917",11206,9/1/2024,Timely,N/A
"$1,916",11206,9/1/2024,Timely,N/A
"$1,916",11206,9/1/2024,Timely,N/A
"$1,913",11206,9/1/2024,Timely,N/A
"$1,908",11206,9/1/2024,Timely,N/A
"$1,893",11206,9/1/2024,Timely,N/A
"$1,866",11206,9/1/2024,Timely,N/A
"$1,851",11206,9/1/2024,Timely,N/A
"$1,843",11206,9/1/2024,Timely,N/A
"$1,841",11206,9/1/2024,Timely,N/A
"$1,830",11206,9/1/2024,Timely,N/A
"$1,800",11206,9/1/2024,Timely,N/A
"$1,798",11206,9/1/2024,Timely,N/A
"$1,791",11206,9/1/2024,Timely,N/A
"$1,763",11206,9/1/2024,Timely,N/A
"$1,748",11206,9/1/2024,Timely,N/A
"$1,728",11206,9/1/2024,Timely,N/A
"$1,724",11206,9/1/2024,Timely,N/A
"$1,703",11206,9/1/2024,Timely,N/A
"$1,676",11206,9/1/2024,Timely,N/A
"$1,645",11206,9/1/2024,Timely,N/A
"$1,621",11206,9/1/2024,Timely,N/A
"$1,599",11206,9/1/2024,Timely,N/A
"$1,580",11206,9/1/2024,Timely,N/A
"$1,528",11206,9/1/2024,Timely,N/A
"$1,502",11206,9/1/2024,Timely,N/A
"$1,480",11206,9/1/2024,Timely,N/A
"$1,440",11206,9/1/2024,Timely,N/A
"$1,375",11206,9/1/2024,Timely,N/A
"$1,373",11206,9/1/2024,Timely,N/A
"$1,358",11206,9/1/2024,Timely,N/A
"$1,355",11206,9/1/2024,Timely,N/A
"$1,339",11206,9/1/2024,Timely,N/A
"$1,335",11206,9/1/2024,Timely,N/A
"$1,329",11206,9/1/2024,Timely,N/A
"$1,322",11206,9/1/2024,Timely,N/A
"$1,320",11206,9/1/2024,Timely,N/A
"$1,301",11206,9/1/2024,Timely,N/A
"$1,300",11206,9/1/2024,Timely,N/A
"$1,291",11206,9/1/2024,Timely,N/A
"$1,230",11206,9/1/2024,Timely,N/A
"$1,199",11206,9/1/2024,Timely,N/A
"$1,160",11206,9/1/2024,Timely,N/A
"$1,155",11206,9/1/2024,Timely,N/A
"$1,146",11206,9/1/2024,Timely,N/A
"$1,130",11206,9/1/2024,Timely,N/A
"$1,130",11206,9/1/2024,Timely,N/A
"$1,115",11206,9/1/2024,Timely,N/A
"$1,114",11206,9/1/2024,Timely,N/A
"$1,077",11206,9/1/2024,Timely,N/A
"$1,076",11206,9/1/2024,Timely,N/A
"$1,067",11206,9/1/2024,Timely,N/A
"$1,065",11206,9/1/2024,Timely,N/A
"$1,050",11206,9/1/2024,Timely,N/A
"$1,050",11206,9/1/2024,Timely,N/A
"$1,049",11206,9/1/2024,Timely,N/A
"$1,040",11206,9/1/2024,Timely,N/A
"$1,035",11206,9/1/2024,Timely,N/A
"$1,028",11206,9/1/2024,Timely,N/A
"$1,017",11206,9/1/2024,Timely,N/A
"$1,004",11206,9/1/2024,Timely,N/A
$997,11206,9/1/2024,Timely,N/A
$987,11206,9/1/2024,Timely,N/A
$960,11206,9/1/2024,Timely,N/A
$953,11206,9/1/2024,Timely,N/A
$934,11206,9/1/2024,Timely,N/A
$932,11206,9/1/2024,Timely,N/A
$908,11206,9/1/2024,Timely,N/A
$908,11206,9/1/2024,Timely,N/A
$905,11206,9/1/2024,Timely,N/A
$897,11206,9/1/2024,Timely,N/A
$889,11206,9/1/2024,Timely,N/A
$885,11206,9/1/2024,Timely,N/A
$883,11206,9/1/2024,Timely,N/A
$880,11206,9/1/2024,Timely,N/A
$843,11206,9/1/2024,Timely,N/A
$841,11206,9/1/2024,Timely,N/A
$827,11206,9/1/2024,Timely,N/A
$826,11206,9/1/2024,Timely,N/A
$826,11206,9/1/2024,Timely,N/A
$825,11206,9/1/2024,Timely,N/A
$820,11206,9/1/2024,Timely,N/A
$818,11206,9/1/2024,Timely,N/A
$811,11206,9/1/2024,Timely,N/A
$801,11206,9/1/2024,Timely,N/A
$800,11206,9/1/2024,Timely,N/A
$792,11206,9/1/2024,Timely,N/A
$778,11206,9/1/2024,Timely,N/A
$777,11206,9/1/2024,Timely,N/A
$777,11206,9/1/2024,Timely,N/A
$768,11206,9/1/2024,Timely,N/A
$764,11206,9/1/2024,Timely,N/A
$753,11206,9/1/2024,Timely,N/A
$749,11206,9/1/2024,Timely,N/A
$744,11206,9/1/2024,Timely,N/A
$733,11206,9/1/2024,Timely,N/A
$731,11206,9/1/2024,Timely,N/A
$729,11206,9/1/2024,Timely,N/A
$723,11206,9/1/2024,Timely,N/A
$723,11206,9/1/2024,Timely,N/A
$718,11206,9/1/2024,Timely,N/A
$717,11206,9/1/2024,Timely,N/A
$715,11206,9/1/2024,Timely,N/A
$711,11206,9/1/2024,Timely,N/A
$711,11206,9/1/2024,Timely,N/A
$709,11206,9/1/2024,Timely,N/A
$708,11206,9/1/2024,Timely,N/A
$703,11206,9/1/2024,Timely,N/A
$702,11206,9/1/2024,Timely,N/A
$699,11206,9/1/2024,Timely,N/A
$698,11206,9/1/2024,Timely,N/A
$696,11206,9/1/2024,Timely,N/A
$692,11206,9/1/2024,Timely,N/A
$692,11206,9/1/2024,Timely,N/A
$685,11206,9/1/2024,Timely,N/A
$684,11206,9/1/2024,Timely,N/A
$681,11206,9/1/2024,Timely,N/A
$674,11206,9/1/2024,Timely,N/A
$669,11206,9/1/2024,Timely,N/A
$667,11206,9/1/2024,Timely,N/A
$658,11206,9/1/2024,Timely,N/A
$653,11206,9/1/2024,Timely,N/A
$641,11206,9/1/2024,Timely,N/A
$638,11206,9/1/2024,Timely,N/A
$638,11206,9/1/2024,Timely,N/A
$621,11206,9/1/2024,Timely,N/A
$621,11206,9/1/2024,Timely,N/A
$620,11206,9/1/2024,Timely,N/A
$613,11206,9/1/2024,Timely,N/A
$607,11206,9/1/2024,Timely,N/A
$606,11206,9/1/2024,Timely,N/A
$604,11206,9/1/2024,Timely,N/A
$594,11206,9/1/2024,Timely,N/A
$589,11206,9/1/2024,Timely,N/A
$585,11206,9/1/2024,Timely,N/A
$585,11206,9/1/2024,Timely,N/A
$585,11206,9/1/2024,Timely,N/A
$580,11206,9/1/2024,Timely,N/A
$565,11206,9/1/2024,Timely,N/A
$563,11206,9/1/2024,Timely,N/A
$546,11206,9/1/2024,Timely,N/A
$545,11206,9/1/2024,Timely,N/A
$542,11206,9/1/2024,Timely,N/A
$539,11206,9/1/2024,Timely,N/A
$527,11206,9/1/2024,Timely,N/A
$526,11206,9/1/2024,Timely,N/A
$515,11206,9/1/2024,Timely,N/A
$509,11206,9/1/2024,Timely,N/A
$502,11206,9/1/2024,Timely,N/A
$486,11206,9/1/2024,Timely,N/A
$479,11206,9/1/2024,Timely,N/A
$465,11206,9/1/2024,Timely,N/A
$430,11206,9/1/2024,Timely,N/A
$428,11206,9/1/2024,Timely,N/A
$426,11206,9/1/2024,Timely,N/A
$423,11206,9/1/2024,Timely,N/A
$419,11206,9/1/2024,Timely,N/A
$416,11206,9/1/2024,Timely,N/A
$412,11206,9/1/2024,Timely,N/A
$372,11206,9/1/2024,Timely,N/A
$360,11206,9/1/2024,Timely,N/A
$340,11206,9/1/2024,Timely,N/A
$313,11206,9/1/2024,Timely,N/A
$307,11206,9/1/2024,Timely,N/A
$289,11206,9/1/2024,Timely,N/A
$224,11206,9/1/2024,Timely,N/A
$154,11206,9/1/2024,Timely,N/A
$135,11206,9/1/2024,Timely,N/A
$46,11206,9/1/2024,Timely,N/A
$2,11206,9/1/2024,Timely,N/A
"$4,591",11207,9/1/2024,Timely,N/A
"$4,027",11207,9/1/2024,Timely,N/A
"$4,004",11207,9/1/2024,Timely,N/A
"$4,004",11207,9/1/2024,Timely,N/A
"$3,747",11207,9/1/2024,Timely,N/A
"$3,704",11207,9/1/2024,Timely,N/A
"$3,583",11207,9/1/2024,Timely,N/A
"$3,532",11207,9/1/2024,Timely,N/A
"$3,532",11207,9/1/2024,Timely,N/A
"$3,512",11207,9/1/2024,Timely,N/A
"$3,509",11207,9/1/2024,Timely,N/A
"$3,503",11207,9/1/2024,Timely,N/A
"$3,497",11207,9/1/2024,Timely,N/A
"$3,458",11207,9/1/2024,Timely,N/A
"$3,458",11207,9/1/2024,Timely,N/A
"$3,458",11207,9/1/2024,Timely,N/A
"$3,458",11207,9/1/2024,Timely,N/A
"$3,458",11207,9/1/2024,Timely,N/A
"$3,430",11207,9/1/2024,Timely,N/A
"$3,405",11207,9/1/2024,Timely,N/A
"$3,398",11207,9/1/2024,Timely,N/A
"$3,395",11207,9/1/2024,Timely,N/A
"$3,393",11207,9/1/2024,Timely,N/A
"$3,368",11207,9/1/2024,Timely,N/A
"$3,364",11207,9/1/2024,Timely,N/A
"$3,343",11207,9/1/2024,Timely,N/A
"$3,343",11207,9/1/2024,Timely,N/A
"$3,343",11207,9/1/2024,Timely,N/A
"$3,342",11207,9/1/2024,Timely,N/A
"$3,322",11207,9/1/2024,Timely,N/A
"$3,322",11207,9/1/2024,Timely,N/A
"$3,311",11207,9/1/2024,Timely,N/A
"$3,301",11207,9/1/2024,Timely,N/A
"$3,288",11207,9/1/2024,Timely,N/A
"$3,288",11207,9/1/2024,Timely,N/A
"$3,288",11207,9/1/2024,Timely,N/A
"$3,288",11207,9/1/2024,Timely,N/A
"$3,282",11207,9/1/2024,Timely,N/A
"$3,276",11207,9/1/2024,Timely,N/A
"$3,268",11207,9/1/2024,Timely,N/A
"$3,234",11207,9/1/2024,Timely,N/A
"$3,213",11207,9/1/2024,Timely,N/A
"$3,206",11207,9/1/2024,Timely,N/A
"$3,196",11207,9/1/2024,Timely,N/A
"$3,185",11207,9/1/2024,Timely,N/A
"$3,164",11207,9/1/2024,Timely,N/A
"$3,159",11207,9/1/2024,Timely,N/A
"$3,113",11207,9/1/2024,Timely,N/A
"$3,095",11207,9/1/2024,Timely,N/A
"$3,072",11207,9/1/2024,Timely,N/A
"$3,072",11207,9/1/2024,Timely,N/A
"$3,068",11207,9/1/2024,Timely,N/A
"$3,055",11207,9/1/2024,Timely,N/A
"$3,038",11207,9/1/2024,Timely,N/A
"$3,035",11207,9/1/2024,Timely,N/A
"$3,033",11207,9/1/2024,Timely,N/A
"$3,027",11207,9/1/2024,Timely,N/A
"$3,021",11207,9/1/2024,Timely,N/A
"$3,017",11207,9/1/2024,Timely,N/A
"$3,015",11207,9/1/2024,Timely,N/A
"$2,995",11207,9/1/2024,Timely,N/A
"$2,994",11207,9/1/2024,Timely,N/A
"$2,977",11207,9/1/2024,Timely,N/A
"$2,970",11207,9/1/2024,Timely,N/A
"$2,970",11207,9/1/2024,Timely,N/A
"$2,970",11207,9/1/2024,Timely,N/A
"$2,963",11207,9/1/2024,Timely,N/A
"$2,954",11207,9/1/2024,Timely,N/A
"$2,942",11207,9/1/2024,Timely,N/A
"$2,940",11207,9/1/2024,Timely,N/A
"$2,939",11207,9/1/2024,Timely,N/A
"$2,921",11207,9/1/2024,Timely,N/A
"$2,916",11207,9/1/2024,Timely,N/A
"$2,916",11207,9/1/2024,Timely,N/A
"$2,905",11207,9/1/2024,Timely,N/A
"$2,900",11207,9/1/2024,Timely,N/A
"$2,899",11207,9/1/2024,Timely,N/A
"$2,897",11207,9/1/2024,Timely,N/A
"$2,884",11207,9/1/2024,Timely,N/A
"$2,884",11207,9/1/2024,Timely,N/A
"$2,878",11207,9/1/2024,Timely,N/A
"$2,867",11207,9/1/2024,Timely,N/A
"$2,867",11207,9/1/2024,Timely,N/A
"$2,867",11207,9/1/2024,Timely,N/A
"$2,866",11207,9/1/2024,Timely,N/A
"$2,866",11207,9/1/2024,Timely,N/A
"$2,865",11207,9/1/2024,Timely,N/A
"$2,861",11207,9/1/2024,Timely,N/A
"$2,839",11207,9/1/2024,Timely,N/A
"$2,837",11207,9/1/2024,Timely,N/A
"$2,836",11207,9/1/2024,Timely,N/A
"$2,826",11207,9/1/2024,Timely,N/A
"$2,823",11207,9/1/2024,Timely,N/A
"$2,822",11207,9/1/2024,Timely,N/A
"$2,815",11207,9/1/2024,Timely,N/A
"$2,809",11207,9/1/2024,Timely,N/A
"$2,809",11207,9/1/2024,Timely,N/A
"$2,809",11207,9/1/2024,Timely,N/A
"$2,794",11207,9/1/2024,Timely,N/A
"$2,765",11207,9/1/2024,Timely,N/A
"$2,755",11207,9/1/2024,Timely,N/A
"$2,752",11207,9/1/2024,Timely,N/A
"$2,748",11207,9/1/2024,Timely,N/A
"$2,747",11207,9/1/2024,Timely,N/A
"$2,743",11207,9/1/2024,Timely,N/A
"$2,740",11207,9/1/2024,Timely,N/A
"$2,736",11207,9/1/2024,Timely,N/A
"$2,728",11207,9/1/2024,Timely,N/A
"$2,725",11207,9/1/2024,Timely,N/A
"$2,715",11207,9/1/2024,Timely,N/A
"$2,713",11207,9/1/2024,Timely,N/A
"$2,713",11207,9/1/2024,Timely,N/A
"$2,713",11207,9/1/2024,Timely,N/A
"$2,713",11207,9/1/2024,Timely,N/A
"$2,713",11207,9/1/2024,Timely,N/A
"$2,696",11207,9/1/2024,Timely,N/A
"$2,690",11207,9/1/2024,Timely,N/A
"$2,690",11207,9/1/2024,Timely,N/A
"$2,687",11207,9/1/2024,Timely,N/A
"$2,687",11207,9/1/2024,Timely,N/A
"$2,684",11207,9/1/2024,Timely,N/A
"$2,667",11207,9/1/2024,Timely,N/A
"$2,662",11207,9/1/2024,Timely,N/A
"$2,654",11207,9/1/2024,Timely,N/A
"$2,653",11207,9/1/2024,Timely,N/A
"$2,634",11207,9/1/2024,Timely,N/A
"$2,634",11207,9/1/2024,Timely,N/A
"$2,628",11207,9/1/2024,Timely,N/A
"$2,627",11207,9/1/2024,Timely,N/A
"$2,627",11207,9/1/2024,Timely,N/A
"$2,627",11207,9/1/2024,Timely,N/A
"$2,627",11207,9/1/2024,Timely,N/A
"$2,627",11207,9/1/2024,Timely,N/A
"$2,624",11207,9/1/2024,Timely,N/A
"$2,623",11207,9/1/2024,Timely,N/A
"$2,619",11207,9/1/2024,Timely,N/A
"$2,591",11207,9/1/2024,Timely,N/A
"$2,588",11207,9/1/2024,Timely,N/A
"$2,583",11207,9/1/2024,Timely,N/A
"$2,583",11207,9/1/2024,Timely,N/A
"$2,583",11207,9/1/2024,Timely,N/A
"$2,570",11207,9/1/2024,Timely,N/A
"$2,568",11207,9/1/2024,Timely,N/A
"$2,560",11207,9/1/2024,Timely,N/A
"$2,560",11207,9/1/2024,Timely,N/A
"$2,559",11207,9/1/2024,Timely,N/A
"$2,559",11207,9/1/2024,Timely,N/A
"$2,559",11207,9/1/2024,Timely,N/A
"$2,547",11207,9/1/2024,Timely,N/A
"$2,546",11207,9/1/2024,Timely,N/A
"$2,529",11207,9/1/2024,Timely,N/A
"$2,518",11207,9/1/2024,Timely,N/A
"$2,513",11207,9/1/2024,Timely,N/A
"$2,513",11207,9/1/2024,Timely,N/A
"$2,513",11207,9/1/2024,Timely,N/A
"$2,513",11207,9/1/2024,Timely,N/A
"$2,513",11207,9/1/2024,Timely,N/A
"$2,513",11207,9/1/2024,Timely,N/A
"$2,513",11207,9/1/2024,Timely,N/A
"$2,499",11207,9/1/2024,Timely,N/A
"$2,499",11207,9/1/2024,Timely,N/A
"$2,495",11207,9/1/2024,Timely,N/A
"$2,486",11207,9/1/2024,Timely,N/A
"$2,485",11207,9/1/2024,Timely,N/A
"$2,485",11207,9/1/2024,Timely,N/A
"$2,485",11207,9/1/2024,Timely,N/A
"$2,485",11207,9/1/2024,Timely,N/A
"$2,483",11207,9/1/2024,Timely,N/A
"$2,481",11207,9/1/2024,Timely,N/A
"$2,481",11207,9/1/2024,Timely,N/A
"$2,481",11207,9/1/2024,Timely,N/A
"$2,481",11207,9/1/2024,Timely,N/A
"$2,481",11207,9/1/2024,Timely,N/A
"$2,481",11207,9/1/2024,Timely,N/A
"$2,481",11207,9/1/2024,Timely,N/A
"$2,474",11207,9/1/2024,Timely,N/A
"$2,473",11207,9/1/2024,Timely,N/A
"$2,473",11207,9/1/2024,Timely,N/A
"$2,465",11207,9/1/2024,Timely,N/A
"$2,460",11207,9/1/2024,Timely,N/A
"$2,455",11207,9/1/2024,Timely,N/A
"$2,453",11207,9/1/2024,Timely,N/A
"$2,441",11207,9/1/2024,Timely,N/A
"$2,441",11207,9/1/2024,Timely,N/A
"$2,439",11207,9/1/2024,Timely,N/A
"$2,435",11207,9/1/2024,Timely,N/A
"$2,435",11207,9/1/2024,Timely,N/A
"$2,435",11207,9/1/2024,Timely,N/A
"$2,423",11207,9/1/2024,Timely,N/A
"$2,422",11207,9/1/2024,Timely,N/A
"$2,420",11207,9/1/2024,Timely,N/A
"$2,416",11207,9/1/2024,Timely,N/A
"$2,415",11207,9/1/2024,Timely,N/A
"$2,413",11207,9/1/2024,Timely,N/A
"$2,411",11207,9/1/2024,Timely,N/A
"$2,411",11207,9/1/2024,Timely,N/A
"$2,411",11207,9/1/2024,Timely,N/A
"$2,411",11207,9/1/2024,Timely,N/A
"$2,409",11207,9/1/2024,Timely,N/A
"$2,409",11207,9/1/2024,Timely,N/A
"$2,409",11207,9/1/2024,Timely,N/A
"$2,409",11207,9/1/2024,Timely,N/A
"$2,405",11207,9/1/2024,Timely,N/A
"$2,402",11207,9/1/2024,Timely,N/A
"$2,399",11207,9/1/2024,Timely,N/A
"$2,399",11207,9/1/2024,Timely,N/A
"$2,399",11207,9/1/2024,Timely,N/A
"$2,399",11207,9/1/2024,Timely,N/A
"$2,396",11207,9/1/2024,Timely,N/A
"$2,395",11207,9/1/2024,Timely,N/A
"$2,391",11207,9/1/2024,Timely,N/A
"$2,388",11207,9/1/2024,Timely,N/A
"$2,388",11207,9/1/2024,Timely,N/A
"$2,388",11207,9/1/2024,Timely,N/A
"$2,388",11207,9/1/2024,Timely,N/A
"$2,385",11207,9/1/2024,Timely,N/A
"$2,384",11207,9/1/2024,Timely,N/A
"$2,379",11207,9/1/2024,Timely,N/A
"$2,370",11207,9/1/2024,Timely,N/A
"$2,369",11207,9/1/2024,Timely,N/A
"$2,369",11207,9/1/2024,Timely,N/A
"$2,369",11207,9/1/2024,Timely,N/A
"$2,369",11207,9/1/2024,Timely,N/A
"$2,369",11207,9/1/2024,Timely,N/A
"$2,369",11207,9/1/2024,Timely,N/A
"$2,364",11207,9/1/2024,Timely,N/A
"$2,361",11207,9/1/2024,Timely,N/A
"$2,354",11207,9/1/2024,Timely,N/A
"$2,340",11207,9/1/2024,Timely,N/A
"$2,340",11207,9/1/2024,Timely,N/A
"$2,327",11207,9/1/2024,Timely,N/A
"$2,324",11207,9/1/2024,Timely,N/A
"$2,317",11207,9/1/2024,Timely,N/A
"$2,317",11207,9/1/2024,Timely,N/A
"$2,313",11207,9/1/2024,Timely,N/A
"$2,312",11207,9/1/2024,Timely,N/A
"$2,312",11207,9/1/2024,Timely,N/A
"$2,311",11207,9/1/2024,Timely,N/A
"$2,311",11207,9/1/2024,Timely,N/A
"$2,310",11207,9/1/2024,Timely,N/A
"$2,308",11207,9/1/2024,Timely,N/A
"$2,303",11207,9/1/2024,Timely,N/A
"$2,301",11207,9/1/2024,Timely,N/A
"$2,300",11207,9/1/2024,Timely,N/A
"$2,299",11207,9/1/2024,Timely,N/A
"$2,299",11207,9/1/2024,Timely,N/A
"$2,296",11207,9/1/2024,Timely,N/A
"$2,296",11207,9/1/2024,Timely,N/A
"$2,296",11207,9/1/2024,Timely,N/A
"$2,296",11207,9/1/2024,Timely,N/A
"$2,296",11207,9/1/2024,Timely,N/A
"$2,296",11207,9/1/2024,Timely,N/A
"$2,291",11207,9/1/2024,Timely,N/A
"$2,291",11207,9/1/2024,Timely,N/A
"$2,289",11207,9/1/2024,Timely,N/A
"$2,286",11207,9/1/2024,Timely,N/A
"$2,285",11207,9/1/2024,Timely,N/A
"$2,285",11207,9/1/2024,Timely,N/A
"$2,282",11207,9/1/2024,Timely,N/A
"$2,279",11207,9/1/2024,Timely,N/A
"$2,273",11207,9/1/2024,Timely,N/A
"$2,265",11207,9/1/2024,Timely,N/A
"$2,265",11207,9/1/2024,Timely,N/A
"$2,263",11207,9/1/2024,Timely,N/A
"$2,257",11207,9/1/2024,Timely,N/A
"$2,253",11207,9/1/2024,Timely,N/A
"$2,251",11207,9/1/2024,Timely,N/A
"$2,246",11207,9/1/2024,Timely,N/A
"$2,246",11207,9/1/2024,Timely,N/A
"$2,244",11207,9/1/2024,Timely,N/A
"$2,241",11207,9/1/2024,Timely,N/A
"$2,239",11207,9/1/2024,Timely,N/A
"$2,238",11207,9/1/2024,Timely,N/A
"$2,232",11207,9/1/2024,Timely,N/A
"$2,229",11207,9/1/2024,Timely,N/A
"$2,227",11207,9/1/2024,Timely,N/A
"$2,226",11207,9/1/2024,Timely,N/A
"$2,225",11207,9/1/2024,Timely,N/A
"$2,223",11207,9/1/2024,Timely,N/A
"$2,221",11207,9/1/2024,Timely,N/A
"$2,220",11207,9/1/2024,Timely,N/A
"$2,218",11207,9/1/2024,Timely,N/A
"$2,217",11207,9/1/2024,Timely,N/A
"$2,217",11207,9/1/2024,Timely,N/A
"$2,216",11207,9/1/2024,Timely,N/A
"$2,209",11207,9/1/2024,Timely,N/A
"$2,207",11207,9/1/2024,Timely,N/A
"$2,192",11207,9/1/2024,Timely,N/A
"$2,192",11207,9/1/2024,Timely,N/A
"$2,188",11207,9/1/2024,Timely,N/A
"$2,186",11207,9/1/2024,Timely,N/A
"$2,184",11207,9/1/2024,Timely,N/A
"$2,174",11207,9/1/2024,Timely,N/A
"$2,174",11207,9/1/2024,Timely,N/A
"$2,172",11207,9/1/2024,Timely,N/A
"$2,172",11207,9/1/2024,Timely,N/A
"$2,172",11207,9/1/2024,Timely,N/A
"$2,172",11207,9/1/2024,Timely,N/A
"$2,172",11207,9/1/2024,Timely,N/A
